Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h	M/L LPS R1 0h	M/L LPS R1 01h	M/L LPS R1 02h	M/L LPS R1 04h	M/L LPS R1 06h	M/L LPS R1 09h	M/L LPS R1 12h	M/L LPS R2 0h	M/L LPS R2 01h	M/L LPS R2 02h	M/L LPS R2 04h	M/L LPS R2 06h	M/L LPS R2 09h	M/L LPS R2 12h
Mical1	4.06695	3.93081	3.42694	2.6942	2.17534	2.26682	2.72705	4.10687	4.34817	3.76008	2.49986	1.82386	2.1406	2.60868	68.22102478	72.11129113	68.32604918	64.41747105	64.41976112	61.84793587	60.00182894	67.06860544	70.18217278	67.063302	65.39550359	63.07581854	61.95283886	64.33952682
Mir147;AA467197	8.30041	8.68936	9.147	9.58547	10.001	10.0148	9.78687	8.38149	8.4401	9.07881	9.60529	9.91428	10.1204	9.9845	463.4508579	440.3674616	430.3404379	454.9215023	520.9585683	654.0085844	680.9130389	439.6503373	418.4793332	429.9937285	466.319344	540.1970143	696.1774343	723.7068478
Mir684-1;Sumo2	6.16357	6.11347	6.01815	6.00882	6.04502	5.93712	5.80254	6.11814	6.02136	6.06347	5.97465	6.02388	6.00354	5.88365	1674.143001	1705.189721	1659.504333	1553.214488	1520.959361	1480.866891	1438.76331	1661.960107	1630.251739	1689.109323	1580.095384	1476.126608	1499.802127	1471.442546
Mitf	3.90857	4.09635	4.78197	4.81487	4.55517	4.41342	4.35912	3.95388	4.30853	4.77346	4.71163	4.4936	4.38495	4.30342	27.64249035	28.63174708	28.76539788	28.76029014	29.21617181	30.85608418	31.2535857	28.37156351	29.17144144	29.14241091	28.30343126	27.86331818	30.55228643	31.78738311
Mki67	4.23455	4.50982	4.26713	3.57385	3.27473	3.28185	3.37468	4.03646	4.5646	4.44225	3.73421	3.31281	3.22143	3.20484	6.153243928	6.152402538	5.388171999	4.682248898	4.371494464	3.709628433	3.414241095	5.970958384	5.629059005	5.371988507	4.895591864	4.406223683	3.856103796	3.489145897
Mlec	4.77669	4.6316	4.20669	3.59985	3.21347	3.31626	3.59711	4.69019	4.64516	4.23717	3.79394	3.43615	3.17468	3.36438	22.64281952	22.89488675	21.80716882	21.97525999	21.66438994	20.31010338	19.23907403	22.5423254	22.69783291	21.99250607	22.07748246	20.85849912	20.16424596	19.91692138
Mmp12	8.85607	8.88316	8.85068	8.77421	8.76048	8.55432	8.32331	8.7776	8.80249	8.97757	8.88439	8.75703	8.52184	8.28131	31.39001941	31.71047098	32.66100598	33.69686779	33.96251665	35.60750607	36.45439806	32.03446428	32.19614278	31.49295458	33.42841865	34.74770462	35.06233067	35.40887456
Mndal	5.70382	7.09057	8.13782	8.25771	8.08323	7.64234	7.37971	5.67509	7.05589	8.00718	8.15285	7.98069	7.80834	7.61516	7.610205504	7.52233463	7.47090437	7.928099859	9.247080457	9.556072393	8.826704771	7.536302154	7.372049769	7.362870065	7.996394701	9.745332272	10.15677184	9.60963652
Mnt	3.23557	3.04248	2.36919	1.86773	2.03866	2.76447	3.11026	3.29306	3.19004	2.14688	1.69675	2.20743	2.9081	2.98609	2.569350831	2.503332924	2.382878255	2.374119268	2.240193542	1.988503901	1.872900297	2.336821622	2.484266238	2.452109255	2.346685274	2.19232577	2.131178127	1.941710937
Mobkl1a;AK046278;Mobkl1b	4.81301	4.84509	4.96692	4.96652	4.96082	4.94523	4.88389	4.73508	5.0752	5.04422	5.02432	5.09428	4.86138	4.547	144.4450189	141.4990422	134.1510794	137.1721254	150.4689522	155.938371	142.4545969	140.2074612	140.9385899	137.5448249	141.4866292	151.8501805	154.2516784	144.7328014
Mpp1	4.68805	4.66113	4.96897	5.23648	5.43458	5.29012	4.94247	4.55554	4.74989	5.11822	5.31977	5.46878	5.18465	4.82495	165.2619117	165.5207734	167.2678513	174.3471675	189.4051661	200.8380703	207.4016879	174.1190778	174.3722054	173.0077671	174.3761937	179.9156875	193.0317793	203.0741886
Mri1	3.50094	3.61977	3.21713	2.66399	2.1915	2.34685	2.53721	3.52627	3.45963	2.83554	2.52105	2.30802	2.63098	2.79589	55.15804708	54.83390396	53.88921968	52.99137818	51.44044327	52.01771516	51.771347	52.85803063	54.42327908	55.7915907	52.05269121	53.33520969	52.75745733	51.32182264
Mrpl11	3.30632	3.19005	2.99705	2.96394	2.78326	2.71789	2.93524	3.42385	3.24881	2.95243	2.90973	2.90776	2.66939	2.78177	54.07825615	53.54114763	53.58278641	52.14657623	48.40730686	46.30005874	46.67537098	53.70911147	53.69224586	51.50712423	49.46704225	49.09487269	49.04673842	47.79821992
Mrpl12	5.32943	5.1449	4.67223	4.17393	4.06975	4.23126	4.36959	5.18765	5.10077	4.70695	4.12131	3.99254	4.30614	4.57571	379.4010398	406.5830089	387.3854041	369.9168008	384.9482801	374.0534199	353.9448479	402.1044723	395.2330228	396.3986003	371.2057919	371.9835028	364.8492041	355.2130766
Mrpl14	5.21251	5.06788	4.84611	4.83259	4.97677	5.19817	5.33754	5.25728	4.86891	4.56096	4.68816	4.90514	5.53221	5.65889	26.43008855	27.67167091	27.85889135	26.54169154	25.49265923	25.35521374	26.08334623	28.83018964	27.78898786	27.19191605	25.37347378	25.81307897	26.52569591	24.38255094
Mrpl39	4.20831	4.32903	4.22725	3.87136	3.60438	3.5744	3.77267	4.22738	4.45644	4.31334	3.79312	3.72665	3.37246	3.69801	33.18169305	33.31799733	34.07146881	34.3745134	35.27210597	33.07088795	31.18762972	35.05254452	34.67987967	33.48892924	32.03134355	32.36690262	32.34818421	34.44313181
Mrpl43	4.81839	4.45761	4.07397	4.1673	4.4156	4.5182	4.59996	4.69124	4.30736	4.09679	4.37118	4.45476	4.50562	4.62408	46.58665763	47.48139076	46.80439411	43.17108561	40.04062414	39.93756473	40.17570879	46.15610181	47.19900525	43.90168635	43.12987881	43.43849375	40.69728352	39.3588946
Mrps21	6.00403	5.97641	5.76088	5.64327	5.63897	5.56785	5.53496	6.03984	5.67681	5.61456	5.63422	5.66289	5.7288	5.76925	67.24531794	70.60916649	66.28473852	57.50015818	55.49519631	50.78671473	47.39759531	69.75315458	67.574805	65.17676627	61.74848136	56.81412841	49.10650796	45.43368418
Mrps27	2.95188	2.19248	1.5736	1.30664	1.47716	1.85102	2.02763	2.76987	2.35882	1.66348	1.36214	1.35171	1.75704	2.11733	10.40680338	10.57809224	10.12546235	9.716543929	9.791281633	10.15626026	10.26763976	10.35761637	10.18922435	9.967086484	9.987149407	10.25117528	10.07676971	10.18254288
Msn	6.62971	6.73272	6.93569	6.94442	6.9456	7.00604	6.94704	6.63848	6.86908	6.87347	6.92529	6.93818	6.97956	6.91717	4041.085693	4355.475091	4304.527914	4232.474025	4285.121721	4022.999367	4277.048353	4253.80701	4258.258634	4307.528585	4209.321465	4122.911406	4197.418003	4190.985222
Msr1	5.69456	5.76056	5.6942	5.5303	5.48939	5.47376	5.39719	5.53894	5.87118	5.82831	5.58445	5.51879	5.37018	5.32812	66.43153355	65.23921206	63.70843419	66.96914556	68.26556073	68.22580893	67.76875615	68.47947839	65.91127947	62.80707324	63.67633148	65.26300511	68.38442595	71.70194058
Mt1	8.09343	8.41693	8.36591	8.2298	7.7466	7.17563	7.35196	8.3728	8.03822	8.06017	8.04101	7.74483	7.58973	7.53351	766.9827767	750.9621869	744.4899216	752.0292641	755.1566344	735.239082	709.51238	705.1739	711.7389212	777.8473038	795.732284	760.4981402	717.3408139	721.4709467
Mt2	5.98626	6.72015	7.09853	7.02008	6.41332	5.90653	6.24861	6.2861	6.54404	6.94717	6.97092	6.39502	5.99936	6.25085	899.3406551	869.0134017	864.1154299	900.8919341	907.3031202	867.4528195	834.2264585	919.8644097	861.3633608	861.5954635	877.6298102	924.1092933	887.9356832	819.2132406
Mta2	4.52046	4.36594	4.18145	3.99414	3.97934	4.072	4.08843	4.38156	4.21739	4.34712	4.28575	4.17874	3.94287	3.84833	49.19744542	50.82639473	48.43641057	46.35745384	45.31810662	44.0279786	43.61384905	48.70439566	47.67202662	46.7824662	47.50570048	46.45679665	46.14024288	44.17545451
Mtap7d1	5.07856	4.99454	4.74814	4.49202	4.51613	4.65395	4.76878	5.08887	5.13424	4.74786	4.48103	4.53804	4.60012	4.66195	26.37538257	27.04767632	25.55089662	24.28089653	23.29918478	23.24565085	24.81120239	26.44567167	26.25733256	25.33992518	24.50517162	23.62912596	23.22346724	24.95779535
Mthfd1	3.00926	3.02017	2.68752	1.94104	1.17092	0.904651	1.06324	2.92105	2.99217	2.77681	2.06923	1.32943	0.886623	0.821485	151.2135876	149.1498493	157.6312776	160.3452351	148.6975401	142.1926306	141.3070658	150.5724833	155.69812	152.7200711	148.3280549	152.9243033	146.5614035	143.0393789
Mthfd2	4.69022	4.68654	4.70445	4.91244	5.14046	5.13536	5.09557	4.70606	4.68044	4.71628	4.82707	5.08506	5.25196	5.09817	30.56680247	31.02575493	30.7147235	29.15874566	27.69059015	28.06863318	29.33604252	30.20554395	30.18273945	30.11325919	29.92786067	28.98510267	27.65797413	29.22721321
Mtm1	3.88128	4.33272	4.08022	3.90116	3.91265	3.74223	3.71911	3.86098	4.20557	3.98505	3.89098	3.93443	3.90816	3.78422	9.838599566	9.70240993	9.783763684	9.842373847	9.8664601	9.913837762	10.12875523	10.05717215	9.582286359	9.52485843	10.19416004	9.849881603	9.714967057	10.16206449
Mtmr6	4.00849	4.13629	4.13817	3.82771	3.72491	3.85201	3.90739	3.85474	4.18538	4.28268	4.03486	3.85506	3.5873	3.79494	31.54341159	30.55624688	28.65871189	28.66031677	28.42535559	26.62255112	26.62661106	30.19447623	30.82423446	30.15305647	29.09525797	28.67769425	26.53650231	25.81846944
Mtpn	6.25007	6.42458	6.8209	7.10426	7.33683	7.24081	6.87879	6.18704	6.57735	6.96745	7.17528	7.28553	7.0802	6.7834	2133.177843	2168.740466	2266.730153	2282.844274	2361.716451	2548.21	2476.491021	2229.33378	2265.01781	2192.969885	2278.903064	2391.237301	2444.526884	2469.793008
Mut	3.17834	3.07093	2.68537	2.13584	1.9571	2.12462	2.23037	2.86685	2.74367	2.41615	2.01182	2.24549	2.56985	2.52873	12.26630057	12.71445284	12.77946692	12.16968513	11.91840037	11.78543414	11.31539323	11.96162875	12.35976245	12.46451845	12.39993812	12.38969365	11.67960518	11.62060961
Mycbp	3.93689	3.91308	3.51225	3.43461	3.51948	3.38419	3.2917	3.70406	3.72685	3.42808	3.6048	3.59044	3.59634	3.34163	48.59414281	48.80060562	48.9208264	47.2157273	47.24673132	43.95956135	43.80956918	46.33658114	49.4512311	49.45063484	48.18988629	47.13787928	44.49517778	43.60235908
Myd88	4.88939	4.83765	5.12026	5.35119	5.32622	4.95224	4.65445	4.82699	4.79486	5.15488	5.54085	5.46926	4.82373	4.52082	14.52875064	14.9188155	14.30390761	14.67777926	15.8626004	15.97944767	14.97158892	15.34718523	14.62749497	14.1154832	14.9530081	16.17752535	16.29919108	15.3437521
Myef2	3.3084	3.74122	3.43756	2.88046	2.58	2.4062	2.59402	3.38878	3.7861	3.40955	2.84325	2.61148	2.47546	2.43325	9.527098964	9.43757985	8.975053905	8.972438931	9.023454726	8.733104613	8.854443434	9.679839705	9.507097952	9.169702685	8.824126467	8.60936285	8.892420478	8.837145847
Myh9	5.85129	6.0524	5.91761	5.35823	4.95115	5.07476	5.35943	5.91476	6.21689	5.82557	5.33867	4.97566	5.10001	5.1933	1648.896299	1694.241789	1607.023385	1588.373836	1551.614242	1534.034408	1542.993175	1596.042308	1632.987931	1581.553173	1573.800273	1623.400147	1589.879244	1567.572004
Myl12b	6.5191	6.47522	6.37099	6.17696	6.0229	5.9638	5.97871	6.45584	6.38547	6.383	6.24609	6.05144	5.98049	6.00537	832.9304021	767.5634622	779.5738293	829.6343384	822.0163436	794.3394111	753.5675306	836.2442413	809.4198948	790.7786309	804.3336567	799.3149511	785.8150313	757.2595568
Myo18a	4.11694	4.0965	3.678	3.16933	2.85544	3.18062	3.60139	4.10564	4.23366	3.7509	3.05396	2.91202	3.22415	3.41787	7.257462013	7.612785674	7.728036651	7.613399303	7.780180065	7.614280426	7.043920693	7.053956437	7.46976795	7.729969956	7.532201322	7.779271281	7.733403651	7.415160758
Myo1e	4.73531	5.16559	5.10769	4.52172	3.99122	3.57411	3.52474	4.78417	4.94996	4.91289	4.25317	3.94739	4.05402	3.71876	48.27093154	46.36719296	46.63645705	46.99019836	46.17524805	47.24141642	49.04112836	47.52536379	50.30623864	49.31308105	47.40317579	45.32916871	44.81856971	46.67354241
Myo1f	5.63678	5.40798	5.22683	5.0157	5.00981	5.33595	5.48585	5.46372	5.56033	5.25543	5.02717	5.21457	5.27757	5.32011	280.7970383	269.5317809	278.9389043	285.7944232	280.8731024	274.6337102	264.2237647	290.8616942	287.7036078	278.1053369	277.2213027	269.449091	261.7267394	269.9636139
Myo9b	4.96522	5.03305	4.64051	4.23517	4.28305	4.49897	4.64874	5.01636	5.12215	4.58926	4.09234	4.2772	4.61437	4.59302	15.7752334	15.64609693	15.60225718	15.5410884	14.06888116	14.35418072	15.06948454	15.52725197	15.3941045	15.04015456	14.66331802	15.23906313	15.3387363	14.75147443
N4bp1	4.37749	4.5889	4.75217	4.74597	4.64765	4.55743	4.57704	4.34903	4.55233	4.52214	4.58436	4.68902	4.83168	4.71806	3.321852651	3.279599611	3.12061455	3.141573605	3.197812844	3.313296535	3.330337325	3.243791825	3.299830981	3.197989808	3.047185701	3.16992427	3.311177575	3.335313318
NAAA;Naaa	7.23654	7.18176	6.8422	6.39795	5.94624	5.41264	5.31534	7.12705	6.78435	6.72975	6.41538	5.97769	5.7214	5.57705	350.8602827	329.6616244	321.1675381	313.9452473	293.8845304	260.3655696	228.2108686	334.9286794	334.7335507	310.2798104	294.8705306	295.4526781	268.8955393	245.4241273
Naa25	3.79499	4.10976	4.50914	4.89843	5.06254	4.80071	4.51244	4.05407	4.20166	4.39433	4.81841	4.87327	4.80115	4.54512	4.382177827	4.463125152	4.571408132	4.643638896	4.777382544	4.881176196	4.887243963	4.310228154	4.472202641	4.566288197	4.484649459	4.698765146	5.081130234	4.980205019
Nab2	4.22578	4.39283	4.08874	3.63078	3.44581	3.46441	3.79908	3.92572	3.99568	4.14749	4.02074	3.77568	3.63182	3.55031	4.498686498	4.955228444	5.090997795	4.869782093	4.748987342	4.347255866	4.075234915	4.735322416	4.947773467	5.008368064	4.710401889	4.622521783	4.357523116	4.124793716
Nadk	4.74213	4.70119	4.67099	4.49654	4.28995	4.24717	4.28773	4.5978	4.81818	4.73747	4.44541	4.42227	4.24468	4.16989	84.72399512	85.27731612	83.33549652	80.74598411	85.58971845	93.58649763	99.44096244	80.34265943	82.70279187	82.2393006	82.82989699	86.94501457	96.61164616	102.8323227
Naga	4.89726	4.7924	4.45865	4.0715	3.85294	3.76794	3.84989	4.71899	4.7105	4.48281	3.97095	3.8027	4.00669	3.99795	375.7059567	377.080193	367.7965186	364.3136077	378.4889931	360.2044597	327.2066313	377.1074544	368.4834604	367.2638498	361.6319211	371.3141596	358.8584207	342.400769
Naip2	3.55332	3.52274	3.51396	3.476	3.53929	3.7716	3.9079	3.32744	3.69742	3.51952	3.41299	3.61198	3.81842	3.89703	4.271871939	4.222102399	4.19680716	4.157231561	4.086117451	4.139322656	4.161256374	4.528267297	4.190488662	4.083557151	4.043551668	4.173922609	4.085392475	4.148583204
Nampt	4.37066	4.88963	5.42779	5.66308	5.74511	5.70221	5.73905	4.54882	5.10963	5.46941	5.59416	5.68138	5.57574	5.55841	429.7314525	424.3775656	403.9451267	400.286728	418.9420126	470.7667397	489.7836508	419.6842107	419.9462063	432.5767328	416.8551991	429.0419989	460.3682675	466.7736906
Nap1l1	6.54074	6.79434	6.76452	6.43919	6.1673	6.16079	6.303	6.76108	6.84913	6.41214	6.22679	6.12243	6.37424	6.42407	380.4868931	388.4617595	370.928006	358.0578202	375.3718018	358.9689615	351.7844839	392.4338828	386.2641033	353.8115017	368.4356337	377.5939944	357.2432037	348.5363521
Napa	4.70661	4.68231	4.5785	4.33122	4.19998	4.27356	4.31604	4.53152	4.76049	4.7284	4.44453	4.22225	4.09729	4.30373	172.511841	171.6271511	165.3210948	166.8981991	165.4544156	155.5884617	161.7271276	176.3681979	175.3326458	161.4543296	161.8268042	166.7699258	162.6348037	155.9011384
Napg	3.7494	3.75845	3.65567	3.51809	3.57853	3.75383	3.87024	3.78992	3.8757	3.58263	3.50979	3.55928	3.72818	3.8387	76.717973	76.08553017	75.26285526	76.72759984	75.43374811	73.58094657	75.1144127	77.26097101	79.63185881	79.37878406	75.41930397	70.71167349	73.26199691	73.51955467
Nars	4.88549	4.7819	4.61451	4.2577	4.10555	4.37667	4.65261	4.74726	4.86408	4.64351	4.31426	4.16877	4.37331	4.56324	248.4283838	252.3729505	232.5067047	227.7650344	239.0174642	240.3654952	237.2113109	234.8145732	240.761659	259.358964	246.4587426	231.2695671	231.0962042	235.2074063
Ncf1	6.15936	6.46545	6.46975	6.07088	6.01606	6.3744	6.55767	6.10209	6.47159	6.38587	6.06055	6.14893	6.38885	6.55569	263.4258605	264.0891034	258.359954	257.5936945	249.3932351	239.0850119	236.1577581	271.6455754	260.6521368	249.2130474	257.5033402	245.1237114	238.9460842	244.2469704
Ncf2	5.54845	5.48922	5.30615	4.98383	4.7441	4.85051	5.0525	5.56956	5.66245	5.33073	4.87413	4.77514	4.80696	4.95579	380.9991433	358.6815048	374.7202227	392.058	395.391962	377.1182384	372.8562718	382.3210832	368.3069269	368.4458695	369.9267444	375.1906283	391.9047693	395.2511846
Nck1	4.49509	4.83587	4.97454	4.61025	4.2852	4.28113	4.41797	4.39026	4.85741	5.16444	4.72803	4.43063	4.18167	4.1476	8.975642606	9.486022029	9.316587823	9.445408747	9.509185539	8.853959036	8.720283366	9.626224979	9.521227612	9.349405697	8.806763442	8.909553492	9.02136971	9.185921362
Nckap1l	5.25661	5.21088	5.37222	5.32315	5.36015	5.51275	5.52706	5.19164	5.29991	5.4994	5.42454	5.41587	5.3141	5.41734	44.24551082	44.47029654	45.24336019	45.18601809	43.31961232	43.71867299	43.98528456	44.10504621	46.49749572	46.40976797	45.31989884	44.01793361	42.53052331	41.74732563
Ncl	4.68358	4.81894	4.72176	4.34789	3.94598	3.79346	3.95638	4.69192	5.02388	4.73533	4.2775	3.94072	3.78335	3.81531	346.2152214	350.6416483	358.5689291	352.1745345	342.7073391	345.9035238	335.5346271	351.6280622	341.7753114	354.3483686	362.9208562	344.8408485	331.25632	344.8578956
Ndel1	4.18249	4.31036	4.27839	4.06091	4.02237	4.13283	4.18422	4.16748	4.54687	4.4426	4.04111	3.92922	3.94265	4.10164	3.098168874	3.117352611	2.816773995	2.82401279	2.952703794	3.03531027	3.054513828	3.045262469	3.051285009	2.92617633	2.900802857	2.92672983	2.987073943	2.923472032
Ndrg1	3.35172	3.33172	3.50217	3.67271	3.74738	4.12745	4.53742	3.37379	3.41179	3.47998	3.55392	3.75857	4.18707	4.50544	60.2642592	59.96194808	56.20815022	55.0494415	53.42297003	49.95680981	49.72283477	60.92558251	54.02696683	55.08086769	55.8993745	54.43892082	52.9022226	50.13800024
Ndufa10	4.83028	4.61239	4.55586	4.49142	4.32223	4.25274	4.16174	4.59288	4.73771	4.86905	4.49872	4.22861	4.00888	4.29083	65.66560322	63.04737101	66.08703793	65.48782904	59.28446347	60.74092578	62.92837966	64.8620624	64.8899613	65.35031246	63.0549092	63.03026658	61.95462654	59.98970594
Ndufa12	5.70328	5.57465	5.37256	5.34213	5.28327	4.98211	4.72399	5.59655	5.50028	5.40452	5.30207	5.26009	4.98679	4.93169	65.68249588	64.96150284	60.12059163	58.97880945	58.09723962	54.60314105	50.36954765	59.36900209	63.60332197	65.77236378	60.75089706	56.03085457	54.27558313	52.48896482
Ndufa6	5.90948	5.67659	5.48078	5.34573	5.222	5.19196	5.2052	5.73233	5.62951	5.56817	5.34361	5.22789	5.20582	5.32442	102.0953796	105.0673646	112.0887792	116.3514926	105.1043289	99.97876399	92.65084559	103.5343358	113.9365261	110.8710174	103.2924841	102.2045722	98.97004991	93.28843275
Ndufaf2;mimitin	3.76055	3.69271	3.37643	3.01792	2.94275	2.54412	2.57501	3.4838	3.72499	3.80962	3.30277	2.85548	2.37242	2.36042	16.6730752	17.11906858	17.63556606	16.55451183	16.27125097	16.91263303	16.45535889	17.25202759	17.18145871	16.92676626	16.46741069	15.9190215	16.37302505	17.21821658
Ndufb11	5.31361	5.23065	5.12821	5.06636	4.97724	4.83215	4.79116	5.25625	4.99045	5.10666	5.12381	5.08823	4.97829	4.79569	38.37286603	39.81399445	39.32417105	38.32866363	32.81738734	29.39299771	28.33176634	38.80557505	37.92653769	37.92005138	34.97633353	32.76334368	32.59210694	30.06765069
Ndufc2	5.64924	5.58193	5.54251	5.45736	5.38897	5.33212	5.33129	5.54728	5.64276	5.75346	5.50826	5.4041	5.22398	5.20358	57.66637559	65.50785478	67.59343773	66.35118022	67.94005221	64.30281194	59.4329936	61.84942131	65.54625857	67.07492478	64.94817311	63.96376087	62.31894578	59.44242594
Ndufs1	4.26337	4.18232	4.04103	3.68305	3.60052	3.55974	3.56998	4.22542	3.98246	4.068	3.89096	3.5408	3.55784	3.63452	50.20276077	50.20338316	49.59408064	47.36677043	46.78538481	45.85184856	46.34654386	47.08748826	51.55647263	52.00461258	48.64795982	47.38112679	45.75401886	44.28434643
Ndufs6	5.554	5.52808	5.44531	5.49965	5.36254	5.16289	5.09369	5.71956	5.53349	5.40432	5.35192	5.27224	5.30223	5.06241	180.9874759	178.7206536	173.6376888	161.4992475	156.3231292	149.1099904	142.433466	189.2398795	181.9013112	163.747256	161.584379	162.469593	150.0443902	137.9556655
Ndufs7	5.73489	5.62938	5.36316	5.05699	4.91763	4.89393	4.95169	5.71801	5.51341	5.29582	4.90562	4.77232	5.05858	5.28391	29.12402217	29.48646609	27.76760551	26.57195105	25.86298708	23.12138964	23.70534039	28.64644947	28.9442798	27.91381514	26.81611821	26.34645623	24.38269822	22.52210163
Ndufv1	4.38645	4.28031	4.18408	4.09682	3.87047	3.85304	3.95339	4.42699	4.22132	4.29714	4.28414	3.98265	3.61839	3.79393	49.68660375	49.4250824	52.3854447	53.8545168	50.55827578	49.29218819	49.05240164	53.11265564	53.22923713	51.07478361	52.00135527	52.0636226	47.99379686	45.41264983
Ndufv2	5.18325	5.0853	4.98959	4.88566	4.77082	4.57036	4.46202	5.34244	5.01865	4.94044	4.77773	4.67584	4.64451	4.54739	32.55049887	33.46538276	33.7479882	34.49534025	31.79425819	31.34861798	32.98595721	33.70091341	33.48843362	32.77122244	32.7352264	33.942092	31.97439595	31.60688827
Nfatc1	3.28234	3.01177	2.70893	2.34371	2.18472	2.14287	2.11839	3.10642	2.9126	2.61958	2.26036	2.22625	2.35985	2.30769	1.199209143	1.149830667	1.196723661	1.249124632	1.261396612	1.304498032	1.363752599	1.177185388	1.236423515	1.250860059	1.216139677	1.256653649	1.26748048	1.245643358
Nfkb1	5.40093	6.0665	6.48793	6.40617	6.2705	6.09169	5.97747	5.27683	6.05291	6.49301	6.41279	6.28235	6.14591	6.03738	40.30222086	38.52706707	37.88367731	38.27436753	39.95359825	43.31628177	43.96911022	37.89384392	37.83542504	37.01926843	38.77454779	41.21002845	43.35928574	44.64205376
Nfkb2	4.61547	5.18975	5.74719	5.77017	5.66031	5.62911	5.59022	4.52775	5.07044	5.69382	5.92279	5.82979	5.56734	5.59028	46.36605436	45.88775123	45.79347371	47.94570821	53.32116032	59.43296495	62.67934081	46.16700359	47.22694124	46.60401804	46.87716576	52.94446664	62.29247941	62.10525607
Nhp2	5.20196	5.28771	5.22506	5.09058	4.59549	4.19379	4.18306	5.27279	5.1452	5.06336	4.82487	4.56839	4.47572	4.42731	78.85860165	85.35573625	84.59750221	78.17452159	77.52424093	78.38089586	76.20069686	80.02848104	82.19274411	86.10496443	81.087511	75.49667469	76.86623909	77.42047451
