ENSG	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30	LFQ.intensity.1_0h_RS1	LFQ.intensity.2_05h_RS1	LFQ.intensity.3_1h_RS1	LFQ.intensity.4_2h_RS1	LFQ.intensity.5_8h_RS1	LFQ.intensity.6_16h_RS1	LFQ.intensity.7_24h_RS1	LFQ.intensity.8_30h_RS1	LFQ.intensity.1_0h_RS3	LFQ.intensity.2_05h_RS3	LFQ.intensity.3_1h_RS3	LFQ.intensity.4_2h_RS3	LFQ.intensity.5_8h_RS3	LFQ.intensity.6_16h_RS3	LFQ.intensity.7_24h_RS3	LFQ.intensity.8_30h_RS3
ENSG00000112096	10.22551528	10.19125206	10.15714099	10.08958033	10.11798336	10.20534517	10.39342002	10.54379251	10.39150821	10.42312168	10.45555601	10.52392925	10.47873398	10.41968332	10.49402752	10.54356092	21.20794612	21.49414071	21.21768086	21.59030561	20.97819932	21.95663281	22.1817419	22.27133308	21.85403285	21.81280247	21.31711005	21.48301076	21.56657995	21.48964024	22.24751151	22.60659408
ENSG00000125835	12.49773411	12.52408556	12.54985742	12.60063243	12.49428066	12.11313451	12.24745221	12.3577529	12.84844141	12.72219876	12.59622109	12.34420881	12.25652918	12.30587449	12.45754238	12.5817885	21.54816152	22.40553727	22.47580664	22.2513021	22.2270859	22.11454684	22.87226155	21.15251757	23.46774583	23.86561322	22.88229825	23.06284525	23.39950012	22.55919875	23.25407363	22.39286138
ENSG00000103353	10.80482322	10.80195723	10.79930976	10.79269507	10.83809194	11.09299999	11.09032301	11.05309228	10.88472147	10.85867926	10.83353317	10.78807195	11.44347293	11.17545495	11.06527673	11.00363402	20.15165083	20.61584872	20.5666264	19.9979678	19.11248023	20.57754684	19.47462886	18.3523366	19.49903614	19.10495189	20.070252	20.07077609	18.94375104	18.47207203	18.92593106	18.91599022
ENSG00000151552	10.30809271	10.25569943	10.20322866	10.09767203	9.216189672	9.216045641	9.216045641	9.216045641	10.3804027	10.29408828	10.20726935	10.03167004	9.429380637	9.835786039	10.09750668	10.30194874	20.71305419	19.07250424	20.74779962	19.94177551	19.98898418	18.14614104	18.46626769	NA	20.79487273	19.72462376	20.57385425	20.40426428	19.73439871	19.53147665	19.48648153	19.83867459
ENSG00000166747	10.12734608	10.11705442	10.10767281	10.09352249	10.03987863	10.3663175	10.35427969	10.33435239	10.18545127	10.21184952	10.23810899	10.29193503	10.18363048	10.26643259	10.19526194	10.12690246	18.08207626	18.43102416	17.68599434	NA	17.82121343	19.38076543	19.16150098	18.50505944	20.40914229	19.88909691	20.02715548	20.32003367	19.27109366	20.4208032	19.38061748	18.32764035
ENSG00000196975	9.963958294	9.97606729	9.988051258	10.0112908	9.566792659	9.684858785	10.13554548	10.42666615	10.17450865	10.08303923	9.991608285	9.808781869	9.774447598	9.775430813	9.775430813	9.775430813	20.28172632	20.89615203	20.22376134	20.00374299	20.10903993	18.51864547	19.82325216	18.86066266	20.10674183	19.55346806	20.34797598	20.64728626	19.40218352	19.87305053	20.08563324	20.35444741
ENSG00000072958	10.79326615	10.75181657	10.71035793	10.62755935	10.46349561	10.36870718	10.49863856	10.56419975	11.08764464	10.92480683	10.76219537	10.4370392	10.60968564	10.71351908	10.76135549	10.79001574	20.51653107	19.98426268	20.68105993	20.50620296	20.5338354	20.23315622	20.4458676	19.79918042	20.73892349	20.19075065	20.73289281	20.54792627	20.12742008	20.26522128	20.15189852	20.20466666
ENSG00000156471	14.23838145	14.19521886	14.15195867	14.06568255	13.85152873	14.0771411	14.33393987	14.53166985	14.44230236	14.35933416	14.27619203	14.11087783	13.6933358	13.9371659	14.30027171	14.58478698	18.79826295	19.48581359	19.61475297	19.49267471	19.07707648	19.48754174	18.36623682	19.85128239	18.4445539	18.65550277	17.90952983	18.1656529	19.03515349	17.74602876	18.63040934	17.87159245
ENSG00000073050	12.63631557	12.68223224	12.72809195	12.82058024	13.52296764	12.8493288	12.73563638	12.57150903	12.73708198	12.72258528	12.70860025	12.6836219	12.72048761	12.5317471	12.64892939	12.64658669	18.36960587	19.82351652	17.34750026	17.79550702	18.20776743	18.15733707	17.15382908	17.7700444	18.24032551	19.03488492	18.26425932	19.01402592	18.37313704	18.07994305	18.01639481	NA
ENSG00000115806	11.69126998	11.67318163	11.65648155	11.63019752	12.03146216	12.01614072	11.87359385	11.74832547	11.71200992	11.6284403	11.54496785	11.37921491	12.71076585	12.26412709	11.88247804	11.59784274	20.94156062	20.32465522	20.21477919	19.28324212	19.62192308	20.46283773	20.18652536	19.79617273	21.77776098	21.52066088	21.26527852	21.13671081	20.27309896	19.6476376	19.5399615	19.8587672
ENSG00000205302	12.17625793	12.17487332	12.17432945	12.17682055	12.61984422	12.57507814	12.37332109	12.21045669	12.28374599	12.2813018	12.278662	12.27369373	12.61560995	12.43895599	12.26829294	12.14117622	18.69492915	18.65060302	18.56417182	19.1408098	18.78516508	17.92509077	18.40511653	18.66202159	17.52649924	17.90553978	18.01127094	17.45088905	18.90289323	17.57636624	NA	18.00716965
ENSG00000140939	13.12439103	13.08168331	13.03843945	12.94788851	12.74009675	12.88400798	12.98626893	13.0598833	13.01653516	12.99401502	12.97170084	12.92763763	12.78289042	12.78268001	12.89965198	12.94351647	20.1027754	20.20203771	20.00799084	20.19075065	19.36427147	18.99771977	19.92852127	17.62070668	20.30307167	19.6274377	20.242374	20.13483238	18.58911712	19.37485694	17.85337048	19.98384533
ENSG00000125971	10.7682724	10.67002413	10.57170829	10.37430658	10.40735293	10.55802327	10.71476334	10.83493888	10.81175304	10.74030397	10.66934462	10.52597914	10.35154728	10.41299321	10.7116841	10.95686761	21.96740359	21.90495943	22.28294248	22.60132104	21.46323698	21.32443549	21.71548614	20.15511469	22.28362083	22.08475779	22.53302739	22.34435009	21.53606694	20.83707351	21.64728626	21.5101209
ENSG00000168589	4.881207148	4.891209074	4.901402475	4.920152811	4.90769915	4.997154347	5.020615942	5.033138608	4.643492715	4.672821729	4.701664085	4.759773226	5.006325368	4.966463301	5.100695568	5.217211253	21.96740359	21.90495943	22.28294248	22.60132104	21.46323698	21.32443549	21.71548614	20.15511469	22.28362083	22.08475779	22.53302739	22.34435009	21.53606694	20.83707351	21.64728626	21.5101209
ENSG00000131269	10.01213364	9.995961615	9.980736817	9.951830538	9.420828827	9.864232675	10.17875888	10.41447443	9.91126436	9.934157598	9.957429726	10.00861386	9.997525642	9.948463834	10.10035873	10.20892588	18.65525818	16.08085916	18.54325088	17.88232064	18.55423659	17.98776363	17.65424443	19.15689286	17.72726903	19.1464394	19.07634589	19.2793476	19.25624094	18.90885582	18.47361856	19.40149621
ENSG00000168036	12.82476818	12.76216679	12.69895026	12.570193	13.02193724	12.47326561	12.29407045	12.18644002	12.66555739	12.68654775	12.70755711	12.74908202	11.91620148	12.07603269	12.21713113	12.31980399	22.85106121	22.69036209	22.20487557	21.95166179	22.15118629	21.63058709	21.20048199	20.67581579	22.73729439	22.71711912	22.33227043	22.33426346	22.162663	20.38289839	20.64658332	19.83762793
ENSG00000138279	11.16720135	11.10938357	11.05159137	10.93542621	10.5321812	11.02729635	11.23151754	11.34524262	11.03633082	11.00448033	10.97247604	10.90782487	11.44864429	11.26675378	11.1587571	11.09000843	22.73576672	22.84854195	22.51043484	23.33087641	23.03226034	22.13689852	21.66795697	19.30979162	23.188066	22.77045984	22.69366221	22.57015218	22.47770985	22.47137257	22.77639608	22.87271245
ENSG00000198959	8.706690828	8.678446469	8.650081623	8.59398102	8.232147888	7.664977444	7.818373841	7.832061355	8.839478645	8.830022201	8.820569613	8.801707605	8.256089734	8.626451812	8.45688478	8.402596346	22.0876739	22.00703274	21.57579404	22.04962923	21.01597305	20.76821987	20.45933956	19.39652953	22.57816904	21.2857386	21.81839182	22.11445152	20.79819965	20.78915152	20.48591183	20.60385812
ENSG00000079459	11.5225038	11.61485287	11.70691296	11.89081119	12.13883613	11.97795961	11.72296957	11.52181004	11.65096495	11.63142814	11.61216451	11.57306246	11.02590686	11.93700318	11.54110445	11.42902612	19.20721932	19.93732784	18.57548016	20.16189457	18.61428568	20.36228204	20.24945145	21.49789666	20.17072217	20.06091754	20.03079644	19.34132336	18.91333356	20.31207639	20.65079583	19.87606723
ENSG00000100028	11.78875378	11.62240357	11.45596625	11.12175271	10.05216613	10.57207868	11.1069803	11.50909491	11.61600576	11.5636807	11.51212583	11.4127045	10.78338158	10.82870654	11.18170992	11.47793104	24.97289918	25.22291427	25.71586315	25.31875876	25.18665381	25.26008194	25.58193105	25.37752696	24.86976025	24.51502748	24.84818852	24.76445858	24.96375759	24.89684494	24.89379367	24.62405156
ENSG00000062485	14.56592768	14.59951442	14.63379146	14.70520766	14.41980572	14.34898436	14.49405116	14.62360386	14.77278798	14.72162496	14.67028652	14.56697626	14.26134015	14.40231066	14.46034965	14.49488529	24.23513016	23.77334046	24.45054425	24.3423167	24.41602898	24.33803721	24.58445655	24.67416769	24.48873355	24.0123115	24.22898012	24.39767359	24.97066308	24.27703591	24.48413009	24.29824049
ENSG00000108883	13.66938384	13.65818592	13.6469123	13.62451045	13.25626012	13.39238028	13.51118747	13.59767632	13.78251469	13.74127909	13.69979642	13.61700039	13.18434704	13.38446537	13.48562361	13.55286931	27.3882926	27.06548138	27.38549763	27.01424987	26.96884096	26.75480841	26.81139684	26.4648983	27.25682904	27.11137816	27.10789134	27.10928708	26.79662131	26.5472497	26.766482	26.11066156
ENSG00000112984	10.617778	10.67010236	10.72235191	10.82847564	9.685458509	9.647485849	9.618909377	9.594155716	10.94010948	10.7075306	10.47483931	10.01057901	10.18442507	9.836675583	9.761191593	9.736813503	20.83452969	20.00675888	19.96183401	20.42869548	17.51714649	17.86453681	20.78604304	17.48730621	19.23430289	19.98287106	19.23645338	18.73357148	16.79055214	17.1893999	NA	16.6800298
ENSG00000004897	10.51704581	10.51535597	10.51362301	10.50964629	10.80701135	10.55067251	10.36857545	10.2327819	10.27686407	10.37024693	10.46373807	10.65199745	10.38087882	10.3793999	10.34547544	10.33275377	21.75828992	22.80540145	23.38850611	22.28121692	21.28585146	23.10046729	22.90752885	22.93818975	23.89984368	23.53528392	24.34448555	23.71418681	22.26673737	21.69451263	22.94995349	21.93883584
ENSG00000262814	12.76756588	12.70926627	12.65155636	12.54040411	12.39297769	12.38057835	12.56445827	12.72218945	12.88710009	12.81348141	12.74038408	12.59729606	12.55151748	12.5030793	12.59177264	12.67267881	23.63100915	23.83884383	23.67583732	23.75164539	24.03800065	23.81938625	23.50118118	23.67572966	23.21680801	23.21639359	22.79671537	23.47988188	23.21784354	23.15363119	23.24083208	23.18415075
ENSG00000125503	13.15401473	13.15349028	13.1531346	13.15456766	13.53285328	13.46972754	13.30857701	13.17828375	13.11808666	13.15724447	13.19627308	13.27434901	13.47273718	13.41891735	13.25165849	13.14623437	19.94349352	18.96730508	17.82071499	19.64471887	19.3057456	NA	17.13450654	18.9854862	17.74425572	17.3223683	17.70259208	17.65948031	19.12330807	18.52255854	17.43737822	NA
ENSG00000125450	12.54226555	12.59260308	12.64277454	12.74311439	12.56005488	11.91237493	12.3937054	12.59459278	12.6389475	12.57325119	12.50762686	12.37851736	11.88024658	12.03131181	12.28180596	12.47854333	20.98245331	20.31528668	20.32476508	18.64958599	19.71528503	17.90342293	18.33917149	18.09959438	20.57671684	20.75906244	19.98676422	20.59632445	19.47822848	19.91165238	19.57111564	20.2199862
ENSG00000153250	12.78988652	12.96866995	13.14846929	13.51504321	13.71475065	13.40274595	13.240498	13.14114159	13.01001129	13.16515371	13.31996981	13.63018953	12.45607573	12.78669044	13.02872242	13.1974816	21.1891827	21.56899334	20.95397189	21.84663049	21.25216877	20.01127094	20.03469689	18.60722193	21.0671691	20.44182162	21.06454017	20.40748354	20.30897	19.80118733	19.25943985	19.88540742
ENSG00000023734	14.57597595	14.55646177	14.53773808	14.5044754	14.22115388	14.48344481	14.61645183	14.70291291	14.76011482	14.71569765	14.67112677	14.58136624	14.51436742	14.52411335	14.48096252	14.44208595	25.20243385	25.2115598	25.12896221	25.27515405	24.92116175	24.72863344	24.84713727	24.11529326	24.94199037	24.53818846	24.97281155	24.82764662	24.69455513	24.43249806	24.33953308	24.67653692
ENSG00000117707	3.911480607	3.931420654	3.951153968	3.989547808	4.023415963	3.928255745	3.822734528	3.741703638	3.842296533	3.877078379	3.911675374	3.979926466	4.077892735	4.008259776	3.847159391	3.739424543	24.7703691	22.43877967	26.11288981	26.46505405	22.09071333	24.59006571	24.27916336	22.12502494	26.11840583	24.08707496	26.10848968	24.25868104	22.26896569	23.19064517	23.94735157	22.2469609
ENSG00000248098	10.97295106	10.83947174	10.70493618	10.42944984	10.80226955	11.62427315	11.58991601	11.50761984	10.96505194	10.9726337	10.98028348	10.99638472	12.18566921	11.97556989	11.75230219	11.58254531	18.73506014	19.59063456	19.15088271	19.22914739	18.924366	18.2972835	19.36307386	19.99562363	19.17216378	20.09093942	18.93882149	19.7481437	18.37173411	18.54083183	19.47735906	18.77995014
ENSG00000144895	10.02365608	10.02807678	10.03245294	10.0407438	10.27205666	10.27229758	10.27229758	10.27229758	10.08168684	10.08985442	10.0980895	10.11484862	11.00153508	10.85128263	10.72380061	10.63061046	23.32237381	23.10910372	23.47766045	23.12642784	23.01926901	22.22834899	23.19931409	21.02702045	23.73034492	23.33606302	23.69168304	23.52707223	23.07747423	22.85963563	23.2158754	22.98196578
ENSG00000108587	9.493083902	9.477604924	9.462413055	9.430810997	9.244426228	9.541357382	9.530321829	9.480790662	9.268495281	9.314005469	9.359517601	9.452194921	9.737348427	9.446658548	9.33861683	9.270703479	20.09416534	19.14606644	19.84265419	19.05213285	19.36630087	19.31294055	19.63252313	18.67700384	18.77975782	18.93456626	18.88010961	18.54226863	17.38599718	17.72120602	17.95730613	NA
ENSG00000164548	7.911029427	7.902699023	7.894836751	7.878341847	8.055803921	7.7526058	7.693739637	7.640351206	7.865155632	7.848575016	7.832496623	7.803180719	7.055485822	7.054226505	7.635964102	7.854115701	20.32322632	20.29277546	20.67314342	20.53848451	20.80467304	20.79534847	19.5796474	20.19568459	20.31329493	20.27582896	20.54839674	20.32893345	20.70927232	19.34440428	20.70463655	19.61457326
ENSG00000142657	12.56127472	12.58325159	12.60434546	12.64617365	11.69571979	12.2254791	12.69722162	13.04502946	12.95614579	12.71045652	12.46398076	11.96779823	12.36523822	12.80046489	12.97498295	13.13347168	26.49261971	26.61652753	26.47557475	26.44594336	26.14722775	26.18637045	26.31553201	25.3900162	26.40293489	25.93786659	26.29643861	26.17519957	25.83163835	25.69109728	25.80501268	25.99655917
ENSG00000072832	7.833934398	7.87240141	7.910391815	7.987260597	7.768202645	7.825497198	7.636061545	7.467571517	8.23872385	8.04630298	7.853259392	7.462779048	8.189040501	7.927461777	7.713421776	7.558585078	24.71124853	24.32711127	24.46675061	24.51526816	24.344621	23.80459427	24.17843265	23.21316297	24.75225813	24.38343905	24.84938219	24.45582035	24.38903153	23.97211036	23.94234841	24.31084295
ENSG00000146047	4.230187682	4.1977287	4.164426561	4.094274901	3.730393422	3.862532512	3.956330181	4.024179589	4.031058103	4.077936657	4.125528201	4.216867535	4.032535264	4.210432749	4.49382444	4.71846009	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000158373	11.50612599	11.31132564	11.11518465	10.71528073	11.63653179	11.48479961	11.0561998	10.70769135	11.26781884	11.28124582	11.29539191	11.32302465	11.80927894	11.525072	11.34364179	11.20825528	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000168242	12.16358839	11.97574218	11.78674653	11.40124384	11.97400492	11.97037749	11.62790817	11.33217407	12.00358948	11.94003775	11.87735714	11.7513704	12.37975736	12.02514376	11.85165837	11.72176955	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000180596	10.5221148	10.35132253	10.18027593	9.836197178	10.89412267	10.48321533	10.1091073	9.834121896	10.31331816	10.35239182	10.39210684	10.47263134	10.92093635	10.65709168	10.52295224	10.42514916	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000185130	13.51519328	13.34334117	13.17109705	12.82344518	13.99625653	13.57243164	13.13166826	12.800352	13.26855478	13.321533	13.37526874	13.48232635	13.69963627	13.52535043	13.40931144	13.32266523	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000187990	10.63594288	10.42942995	10.22216313	9.802977594	10.69491033	10.42823286	9.97594213	9.616638961	10.08991124	10.17560134	10.26150515	10.43038165	10.78374995	10.49283924	10.40364654	10.35509758	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000196374	12.29188984	12.15546139	12.01839634	11.73982489	12.37011631	12.05010024	11.79209444	11.60840312	12.1269269	12.11210977	12.09766099	12.06871005	12.69607883	12.40595348	12.25537806	12.14673973	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000197459	13.07658509	12.89643613	12.71526546	12.34572703	13.34684087	12.93949457	12.50581647	12.17997663	12.73940035	12.79304952	12.84756272	12.95542679	13.07189387	12.8811418	12.82218988	12.77893329	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000197846	10.93432556	10.70337525	10.47209509	10.0065079	10.7377292	10.0326064	9.945304321	9.792630855	10.58861959	10.65522023	10.72298101	10.85698095	10.03723971	10.06362075	10.30652426	10.48980009	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000197903	12.27144511	12.10932082	11.94792052	11.62819028	12.54488784	12.52317459	12.30600481	12.12882475	12.47849096	12.35607696	12.2337579	11.9902619	13.27851129	13.28110035	12.39203009	12.05862874	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000203814	10.67477199	10.33155594	9.988339877	9.301907761	10.52335681	10.14327161	9.749944413	9.454147277	10.00015244	10.05945316	10.11929756	10.24096095	10.35371264	10.18240989	10.12188488	10.07894644	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000233822	10.22907769	10.0717541	9.914207546	9.594985148	10.6435497	10.40516185	9.966906238	9.617135118	9.936891451	10.05315834	10.16942522	10.40195899	10.6748753	10.50150239	10.32421435	10.19065253	28.78942519	28.08299109	29.2318296	29.09080922	29.03435791	28.95504572	29.49195873	29.28729406	28.67212516	28.90150184	29.14026627	29.24181779	29.94391376	29.73453722	29.97923782	29.6431151
ENSG00000058262	10.11231811	10.09175929	10.07079043	10.02762732	10.29202202	10.5229012	10.4974215	10.49585875	10.30927318	10.20525493	10.10114229	9.896097287	11.53942763	10.99269841	10.57046727	10.27307512	22.11800574	22.57768513	22.36142552	22.55330399	22.5758402	23.05195369	23.41157512	22.78809619	22.59862049	22.88026285	22.04116315	22.47620232	22.82339601	23.04600223	22.87150973	21.98287106
