Gene_Group	R1_LPS_0h	R1_LPS_01h	R1_LPS_02h	R1_LPS_04h	R1_LPS_06h	R1_LPS_09h	R1_LPS_12h	R2_LPS_0h	R2_LPS_01h	R2_LPS_02h	R2_LPS_04h	R2_LPS_06h	R2_LPS_09h	R2_LPS_12h	ML_LPS_R1_0h	ML_LPS_R1_01h	ML_LPS_R1_02h	ML_LPS_R1_04h	ML_LPS_R1_06h	ML_LPS_R1_09h	ML_LPS_R1_12h	ML_LPS_R2_0h	ML_LPS_R2_01h	ML_LPS_R2_02h	ML_LPS_R2_04h	ML_LPS_R2_06h	ML_LPS_R2_09h	ML_LPS_R2_12h	HL_LPS_R1_0h	HL_LPS_R1_01h	HL_LPS_R1_02h	HL_LPS_R1_04h	HL_LPS_R1_06h	HL_LPS_R1_09h	HL_LPS_R1_12h	HL_LPS_R2_0h	HL_LPS_R2_01h	HL_LPS_R2_02h	HL_LPS_R2_04h	HL_LPS_R2_06h	HL_LPS_R2_09h	HL_LPS_R2_12h
Erh	298.0049475	304.2133431	262.9057978	235.4374006	211.6495155	147.2289335	124.0923754	288.8405852	253.0325203	371.6084208	218.3248015	186.3444796	110.7815366	175.9629563	6.60298509031	6.73795413095	6.67743001255	6.50114956229	6.57518412744	6.6213559069	6.5069415525	6.74593558337	6.71438909027	6.71640351508	6.63924259316	6.67475231236	6.6495859864	6.49821018348	4.72086179077	4.76753996141	4.81252959748	4.84763437614	4.85701393386	4.81173475367	4.79642656312	4.67158027538	4.84896463304	4.75438059925	4.8757246659	4.84144701558	4.81898252144	4.86486714631
Rhog	382.4155494	312.7656217	218.3573788	221.146742	255.5824853	296.1074775	308.4277624	345.223872	223.4115829	163.475205	159.0480013	248.2269585	357.3711364	374.7726599	5.3272611356	5.4140540197	5.36789896011	5.39157978106	5.41577104888	5.32947550184	5.24705825534	5.38005422173	5.33158282138	5.41982533562	5.43930117535	5.29066360594	5.4048357386	5.27509942302	3.37952755018	3.38163848211	3.3324911682	3.54888447552	3.47423902068	3.88209659059	4.09709537587	3.26367236618	3.2584281679	3.43067059938	3.42177635489	3.60458455103	3.79908592931	4.0302872963
Sfrs3;Srsf3	243.7362023	283.92317	266.5030081	280.7900523	250.3282515	147.7531482	133.7957789	274.8266965	192.0353641	267.0516607	180.3548843	187.4063175	127.5041534	109.0640135	7.30682124015	7.36931763555	7.36837969172	7.21246433276	7.34575353056	7.16506676332	7.08180007881	7.37843401714	7.29746012743	7.22143350524	7.33577445598	7.14471437919	7.25901705067	7.0947371588	4.38366961835	4.64730693297	4.60201396459	4.62836576614	4.69535531465	4.9228988928	5.13232450482	4.29645527613	4.54541879193	4.6424375285	4.59848753126	4.70939970687	4.94888154736	5.15420546512
Isoc2a	75.4387588	89.1814304	103.0296027	100.135317	125.5899893	117.9192795	137.2820088	99.40962548	68.57392652	123.2792486	125.2961239	112.0440388	99.23084338	115.5324485	4.76696278615	4.78452964221	4.75668470365	4.67449328064	4.58041078433	4.60510806379	4.53485823329	4.82599593412	4.72697143826	4.8302932859	4.57881718273	4.62099763518	4.61992940532	4.57090672052	2.76010018711	2.87301254193	2.91504219511	3.01498041748	2.96448514868	2.9890707028	3.10837755263	2.54411272291	2.88291059733	2.99502977441	2.92560883689	3.00747227487	3.03649662572	3.0234752159
Mcm2	47.71025213	26.92233704	20.13575323	4.497982321	7.458976371	9.923856774	4.982197645	53.06866184	23.2431544	25.08008034	7.04554044	6.496686368	10.30908943	4.10957229	3.74636847398	3.69762803933	3.68811264675	3.72587093068	3.71089378628	3.64875998543	3.526823511	3.77392309404	3.82271399576	3.74903898674	3.73354236784	3.59099902139	3.65767294753	3.48331126116	1.51767859976	1.4804995726	1.53198727039	1.49431921866	1.53184391249	1.62676263092	1.74958448355	1.49786687699	1.56086984817	1.55373399581	1.54530582537	1.56505823819	1.63853741837	1.84420930378
Etv6	41.35711647	46.79704249	72.59020509	66.79005406	49.48340642	43.62013414	44.58094743	31.67590204	66.36113218	59.26671062	57.21718952	47.94463928	45.53295772	37.22242434	1.55061034144	1.51346467137	1.49405849959	1.44253108519	1.40776980515	1.2481621506	1.17931335896	1.66276958379	1.54153071564	1.45064250248	1.46138638608	1.34009032318	1.16364244964	1.15992293207	-0.710024692182	-0.803114124069	-0.754146752662	-0.233949797365	0.193516566332	0.477348891647	0.538193820196	-1.06575525965	-1.00742012858	-0.895294276406	-0.297037486392	-0.0290551728502	0.377934726379	0.660138144195
Sptlc2	53.95377026	36.45986442	58.45931711	56.01542235	54.86621656	59.64164967	58.86378733	30.7512525	22.16056432	40.12003553	31.92367086	48.07231813	27.20185759	33.50382767	2.36353660197	2.23290151859	2.39423983002	2.24285779188	2.19444866442	2.21813765101	2.17366541245	2.36838510587	2.30347440086	2.23755426495	2.29661963451	2.13449309114	2.11069042972	2.04414035032	0.385774325851	0.529533590722	0.494262201068	0.48895248717	0.730015523452	0.931797076324	1.33052389137	0.432818988559	0.512879023148	0.449399075997	0.614203174129	0.751005156241	1.01699223221	1.19333931854
Psme2	558.9033326	710.6780751	1057.577389	1909.609495	2393.280429	2410.91523	2439.957523	1120.528344	911.6282064	1206.182724	3050.263604	3419.395342	5796.765467	5055.087717	6.52083937507	6.52680386768	6.53960564637	6.45032265715	6.34861040965	6.40866658793	6.44402213369	6.5537497402	6.59478794066	6.53115741074	6.50739672688	6.51850324262	6.40676907268	6.3658259704	4.23436515278	4.24183456151	4.27462536991	4.36890902891	4.74768643389	5.45913880627	5.72517627193	4.28081386384	4.2510213976	4.18801934327	4.36025582351	4.61233502821	5.35512677077	5.70170757271
G3bp2	112.8082048	89.78635462	79.06830341	118.4441178	188.838193	174.7151384	136.9479325	131.3401342	158.2464623	112.8197113	163.5214523	261.5715853	223.6344962	162.8262159	4.13851228804	4.19570364291	4.20562320058	4.06599478368	4.05126331187	3.99666808548	3.97902180514	4.20137582426	4.15873469406	4.16262367277	4.11256996394	4.05372506335	3.99663458241	3.94880905991	2.65062731553	2.82811973653	2.86005880469	2.89569844245	3.04040383844	3.33723905168	3.59379864459	2.60948039002	2.93888207769	2.81604848613	2.88453083486	2.96867219044	3.44597947053	3.5458313732
Anxa11	98.78880879	96.3274117	130.9758007	103.1610045	82.06988032	85.61773182	86.59530183	59.30950039	61.51481432	94.98911162	55.40012593	45.85986485	45.52170585	52.25635985	5.82295195066	5.66643175824	5.75973490429	5.73699020468	5.63815821018	5.6411270215	5.54987502663	5.69725465104	5.67002281549	5.80842201634	5.67724359783	5.63705076201	5.66037760705	5.53632628816	3.94586600427	4.13285472568	4.12391246681	4.1208949355	4.17605224483	4.16152155229	4.32701650326	3.94684119029	4.08040828046	4.1041225107	4.1255359791	4.14774941351	4.27694078397	4.35668501114
Ear2;Ear3	2412.892353	1698.035436	1399.99341	833.8121109	846.3082418	700.341747	565.4562127	1960.472013	615.0315094	1149.294832	739.9973346	935.9221416	662.8553332	623.2695086	4.51398890227	4.432002734	4.50477895282	4.35140784242	4.31639547501	4.23062332099	4.1932666213	4.42493139055	4.57027496788	4.33217830276	4.47629982907	4.39266603505	4.20609575404	4.25542726278	3.30550302876	3.15651301038	3.25105715397	3.28236372914	3.33045770714	3.37382458803	3.35279935214	3.25037879263	3.28242916344	3.2364283085	3.24988983053	3.2492097455	3.27886739395	3.2633406987
Anxa4	1251.365178	1045.364053	1131.313121	1106.225831	1261.923252	1422.570448	1340.098716	774.9541928	722.343667	994.8884063	853.2450436	992.4752041	865.8314759	958.5330422	7.93672038092	7.84152802797	7.89358015769	7.78476808292	7.82226331212	7.86216671658	7.84390609203	7.8901551262	7.91585400855	7.87226210202	7.92870033663	7.91895579007	7.76438125148	7.79029866181	5.2184731584	5.28444657395	5.37643263855	5.34862843467	5.50665051108	5.78403426967	6.0323224073	5.19342347935	5.27079518851	5.42844705359	5.39714734964	5.47129528252	5.72872217166	6.0096586455
Bop1	50.34055159	41.58238338	40.20866562	30.19775984	16.19901594	19.64883901	14.61498596	20.9534322	15.7843638	21.44060305	14.56273024	13.0605899	9.446160074	7.48521023	1.73467222075	1.74127647934	1.74773594479	1.59851876121	1.5856351015	1.36309409807	1.27379816421	1.77598874038	1.73661805582	1.76712398491	1.62492017164	1.56546955972	1.50356633564	1.28184186423	-0.61705205141	0.323077493458	0.341834757981	0.448566390872	0.492789885179	0.583249785707	0.550983977446	-0.259609555514	0.435480871056	0.369462263342	0.494631654037	0.500568106408	0.612744319118	0.570719561846
Dok1	81.20290164	100.3021226	194.3459301	228.8360616	263.4666667	291.3560354	324.3784329	75.89999848	80.98465131	197.1853765	239.7556947	301.7005961	213.1529295	272.4493281	3.31063873819	3.24565146642	3.25861244225	3.07756452086	3.10067974546	3.0635573885	3.05448948236	3.25823583799	3.27547784162	3.21322138311	3.27484672603	3.02359903644	3.02498872906	2.96260066657	1.42812516006	1.68605118449	1.75265514631	1.72649639812	1.70155852286	1.9341083794	2.08794432246	1.4457850929	1.71671726285	1.58877921087	1.6239861147	1.67959760295	1.92837835121	2.04951388344
Rgs14	48.69522141	20.16157849	29.1270084	76.85940482	105.4740604	68.19563362	56.28431063	40.53812028	21.36803748	26.03393466	98.84025799	106.3194599	48.29797007	45.42372104	3.51170807454	3.53217844306	3.44224559983	3.38864486592	3.39453576885	3.39316800524	3.29661304978	3.51756113723	3.49216290213	3.5389552785	3.32895459167	3.43461273495	3.31626077156	3.28711301621	1.83639121138	1.75374380102	1.79810144411	1.81515631688	1.96109271908	2.38760438746	2.63798039459	1.7561424392	1.88192965171	1.75805072365	1.838848416	1.95556023237	2.48532616746	2.71903373042
Smarcc1	42.61824174	59.53848315	38.54168533	21.14495414	17.89274325	18.56180614	17.97972983	102.4254239	107.7886836	74.56670675	50.9912082	38.86386589	61.7131256	41.09770539	1.51834497686	1.57762804416	1.61605424484	1.41891822859	1.35655893659	1.3379589886	1.13322157736	1.63405488101	1.54611678749	1.45228069544	1.4701422442	1.43047552648	1.33900668692	1.19812670114	0.600084777695	0.621623835812	0.607419047019	0.59933098822	0.702000299326	0.77447728714	0.771445149116	0.544376582597	0.563195263999	0.634227590019	0.614611113581	0.665078702099	0.67521972829	0.773738910555
Fh1	134.9860191	94.04208201	83.71462462	53.73391956	26.59803774	19.79700623	25.40414777	55.28655861	96.73514441	50.93334313	31.44024652	24.36520496	10.75647351	15.24145604	5.521222541	5.53920876524	5.57072648418	5.42237946035	5.43374247577	5.34289742222	5.34941503909	5.49583116883	5.44816113398	5.44775582708	5.50691835737	5.40737497667	5.41613293196	5.36363267217	2.66547367576	2.67919123412	2.75963213209	2.81703911317	2.71067819553	2.7105529094	2.67701082091	2.57507545374	2.76283444639	2.73559766808	2.63529964146	2.75446789551	2.69179478912	2.74673907343
Ctsc	920.9009572	930.5142211	752.5383073	521.0276751	650.0196392	701.8495052	689.9992413	529.5443654	552.8421722	586.2862315	386.7038025	599.1644765	404.1165118	449.0394135	6.97391770578	7.03971326597	6.88319370176	6.92572747491	6.90942212013	6.79691688888	6.73048472827	6.87487119112	6.88985885752	6.90904826211	6.8756827767	6.89367993304	6.79511347163	6.84454988835	5.01522364905	5.079197909	5.17649213234	5.18084014361	5.18281891222	5.47619120704	5.57459207608	5.12299522645	5.1588363313	5.20797566312	5.24005963187	5.26065113606	5.40494436269	5.50035865669
Lypla1	93.098572	86.74526703	64.74965639	66.76745309	73.86676369	70.14272644	59.75420813	63.68475898	61.03211314	69.59077773	62.39523089	72.42397445	53.98429608	50.22650857	4.58581447992	4.57693732071	4.67705755757	4.63170810227	4.58004559347	4.58309063196	4.50287343778	4.63612068315	4.55888140909	4.53349697292	4.59774641863	4.59261883126	4.67903805112	4.50200447119	1.94887840895	1.94355521229	1.99201837816	2.39748725724	2.49224808466	2.72323898048	2.80553823741	1.89698503084	1.89468695538	1.85665814389	2.40640499627	2.45982892416	2.62485276716	2.7609608403
Hn1	491.1607978	469.2794497	494.7205582	669.78501	708.5562174	573.79386	402.5934987	556.9596688	393.4972408	451.2603572	611.531931	664.8842066	674.8987333	447.0648703	5.41111591887	5.37911379902	5.37022702313	5.32172504769	5.20542128492	5.15329387507	5.00923341597	5.40889250416	5.27869083932	5.34782276858	5.21987797587	5.26732127985	5.1207484484	5.04198423131	3.6071164368	3.74727627272	3.8404357246	4.11364964886	4.38832977308	4.52657324463	4.82159535506	3.65964215458	3.77398707229	3.81611946374	4.08466370811	4.28296268949	4.54988291383	4.81944711047
G3BP;G3bp1	171.6841216	216.5980093	178.5530401	88.68459126	57.15183845	56.46127685	67.49331727	162.804792	152.1563136	172.399022	76.60082634	59.93899369	63.62976887	55.74068998	5.78982267283	5.92612499231	5.846799919	5.78723234383	5.81069893089	5.75569134772	5.74924723127	5.90970024546	5.89880087867	5.78876624004	5.78510270286	5.72585806393	5.78830186791	5.67772590729	3.49662262473	3.67029769477	3.71224039739	3.75646854779	3.99323656583	4.2006361159	4.29669680041	3.55069675022	3.69157947914	3.6720660205	3.64319131614	3.92230798336	4.19658993149	4.21538405077
Casp7	113.7371055	99.02248663	135.6174783	195.845301	310.9756058	282.5023702	190.7220839	92.01842055	51.5319618	107.3961276	153.9455003	254.9549064	163.3585631	127.663216	3.9278184837	3.93132245932	3.9088008423	3.83091587725	3.79028034213	3.73618230499	3.63200067778	3.91630105386	3.79215318725	3.81907437142	3.85186329011	3.79229141721	3.76844244397	3.78916977328	2.62141218852	2.63805020167	2.65887607273	2.70776891751	3.13012170878	3.69765145323	3.83283339733	2.61708447758	2.69739698534	2.70153650437	2.80134232478	3.15102055818	3.6982542681	3.94565268635
Shc1	104.376935	77.76031361	85.40645736	61.95001183	73.82088764	100.0623632	106.4086642	58.63147824	66.79652663	52.78830318	45.32660076	47.39333007	43.7137984	59.55962762	2.56780224781	2.66171310337	2.61149530967	2.59850339223	2.41124065887	2.42719479598	2.28601169388	2.56382239359	2.61338026522	2.53680199141	2.47086486204	2.35328018116	2.32895808734	2.36196806228	0.954220574743	0.887298100215	0.986216235816	1.1489463579	1.15243144323	1.44799570407	1.70825135604	1.02532951585	1.00379008833	1.04565596307	1.0365344747	1.38460875375	1.59658476333	1.70933517506
Tubb5	1119.351742	768.991469	658.8669167	454.6246328	393.4696546	495.5852255	544.0096023	1117.488704	767.9327858	756.901386	485.7667692	428.0524113	505.4853693	601.714647	7.55367876896	7.64002453281	7.62275436581	7.62396378627	7.60735455996	7.48713636992	7.52069466517	7.64554818724	7.58503192637	7.54653650034	7.54592639559	7.47278371144	7.51206467615	7.48177577996	5.11329834324	5.27772352058	5.30263395582	5.22859383933	5.36847997537	5.37209439503	5.2682012839	5.15581410562	5.23591270982	5.28888345011	5.31341078826	5.28391437803	5.37898258852	5.42062988591
Prdx5	1367.431452	1552.494559	2205.350047	2607.155868	2844.207239	3959.930022	5272.843494	833.3867524	870.4382065	1233.46541	1524.516331	2171.258982	1905.841832	2935.762098	8.50502915879	8.59918477311	8.57080757276	8.5903184757	8.54187615046	8.50207962769	8.46798487039	8.63909876441	8.61556463691	8.64544521802	8.57680195552	8.43241846653	8.56305966026	8.43067675549	5.74633772318	5.79473460463	5.74386318035	6.10308099689	6.65964741821	7.10590219156	7.3144469833	5.73981827448	5.78109476255	5.86152887249	6.09430825132	6.61013186219	7.06453755386	7.43455048401
Yy1	94.16712529	70.53234158	57.40351443	45.08702586	49.07831768	63.79228831	74.65125349	115.8897726	96.72928422	66.86796468	88.02129161	73.14284354	79.47209114	86.46510297	2.6873712802	2.64007008292	2.58945022557	2.49922364629	2.33326862486	2.36314816581	2.20192126802	2.73667856357	2.60355169427	2.64364574787	2.51377253022	2.44574234156	2.29055681818	2.1635698232	0.436802048893	0.564101056706	0.50144723318	0.602184657147	0.689407007675	0.909531554717	1.17338018662	0.336218360765	0.421613206842	0.435173145847	0.524600625328	0.696994458963	0.840115934939	1.08715337583
Vcp	401.8251836	396.4210882	398.2611699	392.8990334	349.4737257	315.5185513	323.3239423	385.6789233	392.991264	384.4695067	386.9361354	343.1412315	339.0128685	282.8230616	7.02007556705	7.14113667978	6.97863036246	7.13373773936	7.03248463587	7.05930660452	7.01104696817	7.15163552108	7.09654928122	7.16633268102	7.01214611477	7.04344094845	6.98272725577	6.96287033745	4.61222028993	4.59041888323	4.66198145455	4.78898136657	4.88706331716	5.125196252	5.35892561703	4.5249579593	4.52832986241	4.81564572709	4.849644698	4.93104180467	5.21235982286	5.40530789808
Ly9	30.43397261	31.05276292	30.65908814	34.62768386	35.26526335	61.98175899	102.9576128	29.16072695	39.44899809	38.91092898	40.21100808	49.53785248	96.40858643	123.3123749	1.48971957028	1.44792457131	1.35413426375	1.26151360579	1.18150308288	1.17596921767	1.10163458803	1.49396465072	1.35782542814	1.33436476809	1.33988688867	1.22879274819	1.19443019786	1.01058409184	0.551639989936	0.740340466447	0.857518186117	1.13271861101	1.30613562746	1.47073785124	1.65189393456	0.673956056951	0.767093197919	0.898411903326	1.05726868122	1.22517532914	1.49781194554	1.60374258874
Uba1	137.5953366	120.0267603	137.4630993	127.486815	136.6881869	193.994393	220.8552755	66.21949465	73.12427246	73.86074308	83.12833857	111.9483051	92.89349527	110.1170903	6.47321249833	6.45780406089	6.41584830469	6.42351699958	6.34505071474	6.41073922675	6.3719227633	6.36784683979	6.36700896593	6.43723335237	6.33404739303	6.37990977357	6.30535063507	6.25194123129	4.09730075276	4.1185883	4.20786424703	4.12942255374	4.15509860443	4.59888045917	4.86261966006	4.18579719689	4.10442957102	4.12410964955	4.21692789801	4.22178381569	4.53806573372	4.77197560147
Ctnnb1	266.07731	211.0933919	176.6828141	140.8849899	208.8641784	216.0284262	224.1284143	152.459234	136.8902363	168.8934696	112.4626755	149.1238067	122.284787	106.2737256	2.51620483236	2.44846492794	2.47886708699	2.49908289896	2.38767914291	2.2481074701	2.31244001395	2.57863633813	2.48132047842	2.56476103736	2.42404979693	2.33773094594	2.24512567501	2.07410979709	0.0819231999105	0.113554686807	0.190535605546	0.379565677472	0.829352940697	1.42085558941	1.75931431514	0.383258580689	0.423463452079	0.455550988167	0.551029787835	1.07863336472	1.52465330945	1.84321029109
Nucb1	128.4715671	110.3688373	103.2763836	87.01924559	79.26282435	91.92571793	105.0079626	84.6347818	65.07359411	93.60133454	62.71117028	73.22191679	66.11123671	63.80962896	4.44624758607	4.46676535093	4.41081336374	4.41708959891	4.08489295485	3.99593995489	3.82142836992	4.51597117695	4.46873752855	4.35987749226	4.24579538315	4.17652211402	3.93992807991	3.8425635089	2.36836875852	2.41636293706	2.42197447328	2.78726222023	3.12741304013	3.3990489535	3.5636870664	2.37740699156	2.48648546905	2.44544055783	2.88158914078	3.17211176827	3.49245635924	3.61760261721
Atp5a1	799.2365	661.2414527	700.7695212	618.6923111	515.9749614	505.8716251	467.5912282	443.7561525	501.1964216	450.3406686	369.58798	351.4029245	315.4736315	275.6363729	7.72920250492	7.75149098458	7.65746996451	7.68824606196	7.63426192826	7.73043109982	7.6025191628	7.77385279481	7.70676795172	7.80018460374	7.77376587366	7.70458523144	7.64551502275	7.63500489151	5.01699550973	5.17075972066	5.25157865368	5.178346051	5.24436174031	5.2815855512	5.31087263796	5.00770306894	5.15326748718	5.1715157621	5.13566265874	5.2272062687	5.32544286864	5.35172316258
Eif2ak2	51.05316434	172.7630729	191.3681103	358.8939001	287.581272	148.9268907	128.8060068	98.06378701	150.9250117	196.701687	535.9246283	392.8887434	371.2045538	289.6187139	3.4501881274	3.51291357458	3.49219507158	3.45145529199	3.41969993029	3.44757920471	3.31600694977	3.50285713838	3.49046449851	3.45286183559	3.5242625155	3.38879900284	3.33019596098	3.31821530538	2.36093365847	2.36751885147	2.50049085571	2.69586791585	2.86566529275	3.24342265993	3.52480887776	2.21555308143	2.36973917002	2.39274275816	2.54893688269	2.84176217078	3.28132047621	3.59032625084
